Nazwa szkoły,Ulica nr,powiat - nazwa,Gmina/Dzielnica - nazwa,lat,long
SP NIEPUBLICZNA NR 39 W PRUSZKOWIE,Kościelna 5,Pruszkowski,Pruszków,52.16149729999999,20.80979328460137
SP NR 6 IM. H. SIENKIEWICZA,Lipowa 31,Pruszkowski,Pruszków,52.1592062,20.8138716
SP NR 9 IM. MARII SKŁODOWSKIEJ-CURIE,Mostowa 6,Pruszkowski,Pruszków,52.1778583,20.79804210002343
SP NR 8 IM. W. BRONIEWSKIEGO,Obrońców Pokoju 44,Pruszkowski,Pruszków,52.1616836,20.79443561382427
"SP NR 3 IM. MIRY ZIMIŃSKIEJ-SYGIETYŃSKIEJ, Z ODDZIAŁAMI PRZEDSZKOLNYMI I ODDZIAŁAMI INTEGRACYJNYMI",al. Wojska Polskiego 34,Pruszkowski,Pruszków,52.16031535,20.800521225130943
"SP NR 4 IM. JANA PAWŁA II, Z ODDZIAŁAMI PRZEDSZKOLNYMI I ODDZIAŁAMI SPORTOWYMI",Hubala 4,Pruszkowski,Pruszków,52.16435095,20.81116804175291
SP NR 1 IM. J. PIŁSUDSKIEGO,Topolowa 10,Pruszkowski,Pruszków,52.1718642,20.8142009
SP NR 10 IM. M. KONOPNICKIEJ,Pływacka 16,Pruszkowski,Pruszków,52.1682431,20.787448
"""AZYMUT"" SP FUNDACJI STERNIK",Stanisława Staszica 1,Pruszkowski,Pruszków,52.163379,20.7875736
SP NR 5 IM I. J. PADEREWSKIEGO,Jana Długosza 53,Pruszkowski,Pruszków,52.1884954,20.8152427
SP IM. CYPRIANA GODEBSKIEGO W RASZYNIE,Szkolna 2,Pruszkowski,Raszyn,52.15332625,20.92648355089812
SP IM. WŁODZIMIERZA POTOCKIEGO W SĘKOCINIE,Wierzbowa 5,Pruszkowski,Raszyn,52.1039886,20.890362585436208
SP IM. KS. JÓZEFA PONIATOWSKIEGO W ŁADACH,Długa 49,Pruszkowski,Raszyn,52.125423,20.955286394708565
PUBLICZNA SP IM. BOLESŁAWA CHROBREGO W ZARĘBACH,41,Przasnyski,Chorzele,53.2610476,20.8978631
PUBLICZNA SP W KRUKOWIE,87,Przasnyski,Chorzele,53.2610476,20.8978631
PUBLICZNA SP IM. OJCA HONORIUSZA KOWALCZYKA W DUCZYMINIE,15,Przasnyski,Chorzele,52.91644,22.28156
PUBLICZNA SP W KRZYNOWŁODZE WIELKIEJ,18,Przasnyski,Chorzele,52.91327,22.27844
PUBLICZNA SP W POŚCIENIU WSI,47,Przasnyski,Chorzele,53.2610476,20.8978631
PUBLICZNA SP NR 2 IM. PAPIEŻA JANA PAWŁA II W CHORZELACH,Szkolna 4b,Przasnyski,Chorzele,53.25199215,20.898650558731013
PUBLICZNA SP NR 1 IM. MARSZAŁKA JÓZEFA PIŁSUDSKIEGO W CHORZELACH,Szkolna 4,Przasnyski,Chorzele,53.25201975,20.899303524770325
SP IM. JANINY SIEKLICKIEJ W CZERNICACH BOROWYCH,Szkolna 10,Przasnyski,Czernice Borowe,53.0277966,20.7088776
SP IM. ŚW. STANISŁAWA KOSTKI W ROSTKOWIE,14,Przasnyski,Czernice Borowe,53.03152,20.71764
SP IM. JANA PAWŁA II W WĘGRZE,26,Przasnyski,Czernice Borowe,53.03152,20.71764
PUBLICZNA SP IM. ADAMA CHĘTNIKA W JEDNOROŻCU,Odrodzenia 13,Przasnyski,Jednorożec,53.1391577,21.047888106481484
SP W OLSZEWCE,80,Przasnyski,Jednorożec,53.1404584,21.0505655
PUBLICZNA SP ŻELAZNA RZĄDOWA-PARCIAKI Z SIEDZIBĄ W PARCIAKACH,22,Przasnyski,Jednorożec,53.1404584,21.0505655
PUBLICZNA SP IM. KSIĘDZA JERZEGO POPIEŁUSZKI W ZIELONEJ,37,Przasnyski,Krasne,50.040327,22.08455616524288
SP IM. MARII KONOPNICKIEJ W KRASNEM,Spółdzielcza 1,Przasnyski,Krasne,52.919727800000004,20.968686947708612
SP W KRZYNOWŁODZE MAŁEJ,Szkolna 4,Przasnyski,Krzynowłoga Mała,53.15706845,20.790560227719368
SP W ROMANACH-SEBORACH,7,Przasnyski,Krzynowłoga Mała,53.1552,20.78811
SP W ULATOWIE-ADAMACH,9,Przasnyski,Krzynowłoga Mała,53.1552,20.78811
SP NR 1 Z ODDZIAŁAMI INTEGRACYJNYMI IM. KAWALERÓW ORDERU UŚMIECHU,Żwirki i Wigury 4,Przasnyski,Przasnysz,53.02000554999999,20.89497665361867
SP NR 2 IM. HENRYKA SIENKIEWICZA,Jana Kilińskiego 1,Przasnyski,Przasnysz,53.01951,20.88189
SP NR 3 IM. TADEUSZA KOŚCIUSZKI,Orlika 48,Przasnyski,Przasnysz,53.0231551,20.8908513
SP NR 5,Szosa Ciechanowska 6,Przasnyski,Przasnysz,53.01697085,20.868062478307834
SP IM ŚW. STANISŁAWA KOSTKI W LESZNIE,189,Przasnyski,Przasnysz,53.0190219,20.8804028
SP IM.MJR HENRYKA SUCHARSKIEGO W NOWEJ KRĘPIE,34a,Przasnyski,Przasnysz,53.0190219,20.8804028
SP IM. MARSZAŁKA JÓZEFA PIŁSUDSKIEGO W BOGATEM,11,Przasnyski,Przasnysz,53.02119395,20.8796539
SP IM. NAUCZYCIELI TAJNEGO NAUCZANIA W RZUCOWIEW RZUCOWIE,Szkolna 33,Przysuski,Borkowice,51.278544600000004,20.729295780280754
SP W BORKOWICACH IM. JANUSZA ŁĄCKIEGO,ks. Jana Wiśniewskiego 8,Przysuski,Borkowice,51.32029145,20.68562137984013
PUBLICZNA SP SPECJALNA,32,Przysuski,Borkowice,52.2087372,16.7913278
PUBLICZNA SP W BIELINACH,99,Przysuski,Gielniów,51.3997734,20.4768725
PUBLICZNA SP W ROZWADACH,72A,Przysuski,Gielniów,51.3997734,20.4768725
PUBLICZNA SP IM. ARMII KRAJOWEJ W GIELNIOWIE,Szkolna 5,Przysuski,Gielniów,51.40270135,20.480563508596262
SP IM. LOTNIKÓW POLSKICH W KLWOWIE,Przysuska 4,Przysuski,Klwów,51.532298749999995,20.637671937878974
SP W KŁUDNIE,83,Przysuski,Klwów,51.5341643,20.637217
PUBLICZNA SP IM. JANA PAWŁA II W ODRZYWOLE,Warszawska 51,Przysuski,Odrzywół,51.522644299999996,20.554207370161187
PUBLICZNA SP,Szkolna 5,Przysuski,Potworów,51.5051779,20.724800644501997
PUBLICZNA SP NR 1 W PRZYSUSZE,Krakowska 76,Przysuski,Przysucha,51.3604585,20.6212452
PUBLICZNA SP NR 2 W PRZYSUSZE,Skowyry 41,Przysuski,Przysucha,51.35088545,20.623266836071032
PUBLICZNA SP W SKRZYŃSKU,Wjazdowa 9,Przysuski,Przysucha,51.3643548,20.5995916
NIEPUBLICZNA SP IM. ŚW. ANDRZEJA APOSTOŁA W NIEZNAMIEROWICACH,3,Przysuski,Rusinów,52.291953,15.5311108073223
PUBLICZNA SP,Szkolna 47,Przysuski,Rusinów,51.43390325,20.59148090929203
PUBLICZNA SP Z KLASAMI SPORTOWYMI IM. JANA KOCHANOWSKIEGO W WIENIAWIE,Szkolna 6,Przysuski,Wieniawa,51.36062605,20.810625796327578
NIEPUBLICZNA SP SPECJALNA,49,Przysuski,Wieniawa,51.8495782,16.5976147
PUBLICZNA SP IM.PRZYJAŹNI POLSKO-WĘGIERSKIEJ W PRZEWODOWIE PODUCHOWNYM,21,Pułtuski,Gzy,52.7410704,20.941019879661017
PUBLICZNA SP W SKASZEWIE WŁOŚCIAŃSKIM,25,Pułtuski,Gzy,52.74471115,20.94370295
SPOŁECZNA SP W GZACH,59,Pułtuski,Gzy,52.7445514,20.925757081286687
PUBLICZNA SP IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO W OBRYTEM,114,Pułtuski,Obryte,52.716896250000005,21.25963221633257
SP IM. DOROTY GELLNER W POBYŁKOWIE DUŻYM,15,Pułtuski,Pokrzywnica,50.9291152,21.1614246
SP IM. WITOLDA MACHNOWSKIEGO W NOWYM NIESTĘPOWIE,7,Pułtuski,Pokrzywnica,52.78753,17.13626
SP IM. KS. JANA TWARDOWSKIEGO W GZOWIE,5,Pułtuski,Pokrzywnica,52.7878951,17.1369876
SP Z ODDZIAŁAMI INTEGRACYJNYMI W DZIERŻENINIE,105,Pułtuski,Pokrzywnica,52.7894484,17.1391144
PUBLICZNA SP NR 3 Z ODDZIALAMI INTEGRACYJNYMI IM. TADEUSZA KOŚCIUSZKI W PUŁTUSKU,Aleja Tysiąclecia 14,Pułtuski,Pułtusk,52.70435085,21.075796429328832
PUBLICZNA SP NR 2 Z ODDZIAŁAMI INTEGRACYJNYMI IM. MJR. HENRYKA SUCHARSKIEGO,Polna 7,Pułtuski,Pułtusk,52.691414800000004,21.109008175435648
PUBLICZNA SP NR 4 Z KLASAMI SPORTOWYMI IM. IRENY SZEWIŃSKIEJ W PUŁTUSKU,New Britain 1,Pułtuski,Pułtusk,52.70554595,21.082150754396494
PUBLICZNA SP IM. RMT WITOLDA PILECKIEGO W PRZEMIAROWIE,33,Pułtuski,Pułtusk,52.7051109,21.0840274
PUBLICZNA SP IM. BŁ. JANA PAWŁA II W PŁOCOCHOWIE,72,Pułtuski,Pułtusk,52.7051109,21.0840274
PUBLICZNA SP NR 1 IM. KLAUDYNY POTOCKIEJ W PUŁTUSKU,Marii Konopnickiej 5,Pułtuski,Pułtusk,52.707875,21.088095364809423
PUBLICZNA SP IM. PROF. IGNACEGO MOŚCICKIEGO W WINNICY,Pułtuska 19,Pułtuski,Winnica,52.64448505,20.950885214292036
PUBLICZNA SP IM. KS. KAN. JANA SIEKA W BŁĘDOSTOWIE,23,Pułtuski,Winnica,52.25079,18.46588
SP W PNIEWIE,18 Maja 6,Pułtuski,Zatory,52.64780725,21.253988375576697
SP W ZATORACH,Jana Pawła II 69,Pułtuski,Zatory,52.605066949999994,21.181937578244142
"SP W STRZEGOCINIE, STRZEGOCIN 4,06-150 ŚWIERCZE",4,Pułtuski,Świercze,51.9679769,22.472181419715795
"SP W ŚWIERCZACH, UL. PUŁTUSKA 26A06-150 ŚWIERCZE",Pułtuska 26a,Pułtuski,Świercze,52.67149845,20.766781615347522
SP NR 15 IM. ŚW. FRANCISZKA Z ASYŻU W PŁOCKU,Przyszkolna 22,Płock,Płock,52.5049066,19.653239379570568
SP NR 17 IM. TADEUSZA KOŚCIUSZKI W PŁOCKU,Miodowa 18,Płock,Płock,52.55689555,19.67617598559893
SP Z ODDZIAŁAMI INTEGRACYJNYMI NR 22 IM. JANUSZA KORCZAKA W PŁOCKU,Czwartaków 6,Płock,Płock,52.5343211,19.7517812
SP NR 21 IM. FRYDERYKA CHOPINA W PŁOCKU,Fryderyka Chopina 62,Płock,Płock,52.5488382,19.7124933
SP NR 20 IM. WŁADYSŁAWA BRONIEWSKIEGO W PŁOCKU,Janusza Korczaka 10,Płock,Płock,52.5160041,19.762972880541415
SP NR 18 IM. JANA ZYGMUNTA JAKUBOWSKIEGO W PŁOCKU,Jasna 8,Płock,Płock,52.55434045,19.66772610192434
SP NR 13 IM. JANA BRZECHWY W PŁOCKU,Sierpecka 15,Płock,Płock,52.57670545,19.725472358467947
SP Z ODDZIAŁAMI DWUJĘZYCZNYMI NR 3 IM. KORNELA MAKUSZYŃSKIEGO W PŁOCKU,Szymona Kossobudzkiego 7,Płock,Płock,52.55723015,19.689077422102244
SP NR 16 IM. MIKOŁAJA KOPERNIKA W PŁOCKU,Piasta Kołodzieja 7,Płock,Płock,52.5512522,19.688468332515043
SP NR 6 IM. DRUHA WACŁAWA MILKE W PŁOCKU,1 Maja 11,Płock,Płock,52.54787949999999,19.697703909372805
SP NR 12 IM. MIRY ZIMIŃSKIEJ SYGIETYŃSKIEJ W PŁOCKU,Brzozowa 3,Płock,Płock,52.5376737,19.70922481536069
SP Z ODDZIAŁAMI INTEGRACYJNYMI NR 11 IM. BOLESŁAWA CHROBREGO W PŁOCKU,Jana Kochanowskiego 11,Płock,Płock,52.5522005,19.698146264001558
SP Z ODDZIAŁAMI INTEGRACYJNYMI NR 23 IM. ARMII KRAJOWEJ W PŁOCKU,Walecznych 20,Płock,Płock,52.5410134,19.753492
"II PRYWATNA SP ZESPOŁU OŚWIATOWO-KONSULTACYJNEGO ""PROFESOR"" SP. Z O.O.",al. Jana Kilińskiego 12B,Płock,Płock,52.5418232,19.7055326
SP NR 5 IM. WŁADYSŁAWA BRONIEWSKIEGO W PŁOCKU,Krakówka 4,Płock,Płock,52.5247734,19.679579425374108
"NIEPUBLICZNA SP Z ODDZIAŁAMI INTEGRACYJNYMI ""COGITO"" IM. WISŁAWY SZYMBORSKIEJ",Żyzna 21A,Płock,Płock,52.5477995,19.7619539
SP NR 14 IM. PROF. WŁADYSŁAWA SZAFERA W PŁOCKU,al. Al. Stanisława Jachowicza 20,Płock,Płock,52.548656449999996,19.700599770639897
SP Z ODDZIAŁAMI INTEGRACYJNYMI NR 8 IM. ALEKSANDRA MACIESZY W PŁOCKU,gen. Tadeusza Kutrzeby 2a,Płock,Płock,52.5406994,19.75846354174348
ATUT LIDER KSZTAŁCENIA SP DLA DOROSŁYCH W PŁOCKU,al. Jana Kilińskiego 4,Płock,Płock,52.53820685,19.70434237324634
OGÓLNOKSZTAŁCĄCA SZKOŁA MUZYCZNA II STOPNIA W PŁOCKU,Kolegialna 23,Płock,Płock,52.542242200000004,19.69704933597017
SP W CIACHCINIE,54,Płocki,Bielsk,53.1305844,18.8948477
SP W ZAGROBIE,24,Płocki,Bielsk,53.1332792,18.9067594
SP IM. WŁADYSŁAWA BRONIEWSKIEGO,Sierpecka 42,Płocki,Bielsk,52.6780404,19.802152133294562
SP W ZĄGOTACH,11,Płocki,Bielsk,53.1399945,18.9095516
SP IM. MARII KONOPNICKIEJ,34,Płocki,Bielsk,53.1367409,18.9044338
SP IM. KPR. FELIKSA IGNACEGO GRABOWSKIEGO W BODZANOWIE W ZESPOLE PLACÓWEK OŚWIATOWYCH W BODZANOWIE,Wyszogrodzka 1,Płocki,Bodzanów,52.49862,20.03463
SP IM. JANINY JÓŹWIAK W CIEŚLACH,18,Płocki,Bodzanów,49.9895068,20.1527786
SP IM. OBROŃCÓW OJCZYZNY W NOWYM MISZEWIE W ZESPOLE PLACÓWEK OŚWIATOWYCH W NOWYM MISZEWIE,Szkolna 2,Płocki,Bodzanów,52.48994585,19.92935080573904
NIEPUBLICZNA SP W NOWYM KANIGOWIE,17,Płocki,Bodzanów,49.988589,20.1535463
SP IM.PAWŁA WŁODKOWICA W BRUDZENIU DUŻYM,Płocka 12,Płocki,Brudzeń Duży,52.66505,19.50714843381416
SP IM. MARII KONOPNICKIEJ,84,Płocki,Brudzeń Duży,52.6674993,19.5039296
SP IM. GUSTAWA ZIELIŃSKIEGO W SIKORZU,85,Płocki,Brudzeń Duży,52.6674993,19.5039296
SP IM. ARMII KRAJOWEJ W BLICHOWIE,61A,Płocki,Bulkowo,52.5428044,20.11618
SP IM. MARII KONOPNICKIEJ W BULKOWIE,Szkolna 2,Płocki,Bulkowo,52.5446371,20.1143929
SP W NOWYCH ŁUBKACH,7,Płocki,Bulkowo,52.5403319,20.121748118627455
SP IM. MIRY ZIMIŃSKIEJ-SYGIETYŃSKIEJ W CIESZEWIE,14,Płocki,Drobin,52.7377981,19.9893151
SP IM. PROF. ARCH. STANISŁAWA MARZYŃSKIEGO W ROGOTWÓRSKU,4,Płocki,Drobin,52.7377981,19.9893151
SP W ŁĘGU PROBOSTWIE,31/1,Płocki,Drobin,52.7377981,19.9893151
SP IM. MARSZAŁKA JÓZEFA PIŁSUDSKIEGO W DROBINIE,Szkolna 3,Płocki,Drobin,52.7392677,19.9859898
SP IM. MARII KONOPNICKIEJ W GĄBINIE,Aleja Jana Pawła II 16,Płocki,Gąbin,52.399643299999994,19.74003326640689
SP IM. OBROŃCÓW DOBRZYKOWA Z 1939 R. W DOBRZYKOWIE,Obrońców Dobrzykowa 65,Płocki,Gąbin,52.478866100000005,19.74548348152566
SP IM. STANISŁAWA WŁADYSŁAWA REYMONTA W CZERMNIE,52,Płocki,Gąbin,48.1967408,6.9561615
SP IM. KORNELA MAKUSZYŃSKIEGO W BORKACH,22A,Płocki,Gąbin,52.39942,19.73072
SP IM. MARII KOWNACKIEJ W NOWYM KAMIENIU,6,Płocki,Gąbin,52.9423485,17.8078795
SP W DZIERŻANOWIE,53,Płocki,Mała Wieś,50.0099338,20.105150827257148
SP IM. WINCENTEGO HIPOLITA GAWARECKIEGO W MAŁEJ WSI,Jana Kochanowskiego 1 7,Płocki,Mała Wieś,52.4573654,20.1029059
SP W PODGÓRZU,6,Płocki,Mała Wieś,51.8243857,20.783089
NIEPUBLICZNA SP IM. MARSZAŁKA JÓZEFA PIŁSUDSKIEGO W ORSZYMOWIE,53,Płocki,Mała Wieś,50.0099338,20.105150827257148
SP IM.KS. KARDYNAŁA STEFANA WYSZYŃSKIEGO W NOWYM DUNINOWIE,Gostynińska 1,Płocki,Nowy Duninów,52.58154725,19.47884433665925
SP W RADZANOWIE IM. MIKOŁAJA KOPERNIKA,Szkolna 16,Płocki,Radzanowo,52.57507,19.89744
SP W ROGOZINIE IM. CZESŁAWA HIŃCA,Mazowiecka 25,Płocki,Radzanowo,52.56611,19.80125
SP IM. JANA PAWŁA II W STAREJ BIAŁEJ,53,Płocki,Stara Biała,52.61262845,19.65346178550135
SP W STARYCH PROBOSZCZEWICACH,Floriańska 4,Płocki,Stara Biała,52.6588795,19.69481956568211
SP IM. KORNELA MAKUSZYŃSKIEGO W WYSZYNIE,2,Płocki,Stara Biała,52.6105874,19.64772162352782
SP IM. WŁADYSŁAWA STANISŁAWA REYMONTA W MASZEWIE DUŻYM,Szkolna 14,Płocki,Stara Biała,52.58297125,19.62855666293285
SP W STAROŹREBACH,Szkolna 7,Płocki,Staroźreby,52.633776600000004,19.989416800688655
SP IM ZBIGNIEWA DŁUŻNIEWSKIEGO,Szkolna 6,Płocki,Staroźreby,52.63279555,19.989371247452937
SP IM. ADAMA MICKIEWICZA W PRZECISZEWIE,26,Płocki,Staroźreby,52.63326405,19.977202480514705
SP W SMARDZEWIE,4,Płocki,Staroźreby,52.637598,19.965082455946877
SP IM. WŁADYSŁAWA JAGIEŁŁY W PIOTRKÓWKU,75,Płocki,Słubice,52.3557481,14.5662367
SP W ŚWINIARACH,4,Płocki,Słubice,48.7280118,14.315615
SP IM. OJCA ŚWIĘTEGO JANA PAWŁA II W SŁUBICACH,Płocka 30,Płocki,Słubice,52.3678014,19.940604
SP IM. ABP. ANTONIEGO JULIANA NOWOWIEJSKIEGO W SŁUPNIE,Kościelna 16,Płocki,Słupno,52.50432705,19.846329190243498
SP IM. MAŁEGO POWSTAŃCA W ŚWIĘCIEŃCU,10A,Płocki,Słupno,52.3885516,21.1455891
SP W LISZYNIE,Wawrzyńca Sikory 19,Płocki,Słupno,52.49008515,19.817434538941463
SP IM. FRYDERYKA CHOPINA,51,Płocki,Wyszogród,52.3883717,20.1913084
SP IM.KRZYSZTOFA KAMILA BACZYŃSKIEGO,Niepodległości 11,Płocki,Wyszogród,52.3895093,20.1991084
SP,41,Płocki,Wyszogród,52.3883717,20.1913084
SP IM. PPOR. EMILII GIERCZAK W ŁĄCKU,Kolejowa 1,Płocki,Łąck,52.4662311,19.6092102
SP W MYSTKOWIE,53,Płoński,Baboszewo,52.6813829,20.2582764
SP IM. JANA BRODECKIEGO W POLESIU,9,Płoński,Baboszewo,52.6798346,20.255386674812186
SP IM. JÓZEFA WYBICKIEGO W BABOSZEWIE,Jana i Antoniego Brodeckich 6,Płoński,Baboszewo,52.677088999999995,20.250488970939976
SP IM. KS. MACIEJA KAZIMIERZA SARBIEWSKIEGO W SARBIEWIE.,17,Płoński,Baboszewo,52.6813829,20.2582764
SP IM. WŁADYSŁAWA JAGIEŁŁY W CZERWIŃSKU NAD WISŁĄ,Warszawska 1,Płoński,Czerwińsk Nad Wisłą,52.4024505,20.3031383
SP IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO W GOŁAWINIE,49C,Płoński,Czerwińsk Nad Wisłą,52.3940182,20.3123715
SP IM. JANA PAWŁA II W GRODŹCU,11A,Płoński,Czerwińsk Nad Wisłą,52.3940182,20.3123715
SP IM. MARSZAŁKA JÓZEFA PIŁSUDSKIEGO W CHOCISZEWIE,47,Płoński,Czerwińsk Nad Wisłą,52.3940182,20.3123715
NIEPUBLICZNA SP IM. HENRYKA SIENKIEWICZA W NOWYM RADZIKOWIE,36,Płoński,Czerwińsk Nad Wisłą,52.3940182,20.3123715
SP IM.JANA PAWŁA II W DZIERZĄŻNI,57,Płoński,Dzierzążnia,52.6287547,20.2041246
SP IM.WANDY CHOTOMSKIEJ W NOWYCH KUCICACH,46,Płoński,Dzierzążnia,52.62948235,20.214101544483192
SP W KRÓLEWIE,58,Płoński,Joniec,52.600832249999996,20.57389356131293
SP IM. BOHATERÓW BITWY NAD WKRĄ W JOŃCU,69,Płoński,Joniec,52.60116625,20.57875579668871
SP W KRYSKU,47,Płoński,Naruszewo,52.52822595,20.35462957880294
SP IM.M.KONOPNICKIEJ W NARUSZEWIE,17,Płoński,Naruszewo,52.529702400000005,20.36388308811659
SP IM.Z.PADLEWSKIEGO,17,Płoński,Naruszewo,52.529702400000005,20.36388308811659
SP W ZABOROWIE,77,Płoński,Naruszewo,52.5272543,20.3565731
SP IM. PIOTRA SĘKOWSKIEGO W NACPOLSKU,Szkolna 18,Płoński,Naruszewo,52.50821,20.25211
SP W NOWYM MIEŚCIE,Ciechanowska 15,Płoński,Nowe Miasto,52.6578125,20.62801814534737
SP NR 1 IM. BOLESŁAWA CHROBREGO W PŁOŃSKU,Wolności 4,Płoński,Płońsk,52.6233268,20.371193984599934
SP NR 2 W PŁOŃSKU IM. JANA WALEREGO JĘDRZEJEWICZA,Szkolna 30,Płoński,Płońsk,52.629397,20.36635106183816
SP NR 3 IM. STANISŁAWA WYSPIAŃSKIEGO,Stanisława Wyspiańskiego 4,Płoński,Płońsk,52.62444895,20.364503905538832
"NIEPUBLICZNA SP ""ŻYWIOŁY""",Południowa 1E,Płoński,Płońsk,52.628491,20.33745767413737
SP NR 4 IM. PAPIEŻA JANA PAWŁA II,ks. Romualda Jaworskiego 25,Płoński,Płońsk,52.633531500000004,20.370573813917748
SP IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO W SIEDLINIE,Jana Pawła II 12,Płoński,Płońsk,52.6012195,20.412432663547484
SP W LISEWIE,48,Płoński,Płońsk,52.6226617,20.3705091
SP IM. STANISŁAWA KONARSKIEGO,Kilińskiego 62B,Płoński,Raciąż,52.7782281,20.126641
SP IM. WŁADYSŁAWA STANISŁAWA REYMONTA W KOZIEBRODACH,5,Płoński,Raciąż,52.7810586,20.118111
SP IM. POWSTAŃCÓW STYCZNIOWYCH W UNIECKU,80,Płoński,Raciąż,52.801420750000005,20.094030538574927
SP IM.ŚW.STANISŁAWA KOSTKI W STARYM GRALEWIE,13,Płoński,Raciąż,52.8062243,20.115617108445967
SP IM. STANISŁAWA CHOJNACKIEGO W KRAJKOWIE,8,Płoński,Raciąż,53.6488893,17.760938
SP IM. POWSTAŃCÓW STYCZNIOWYCH 1863 R. W SMARDZEWIE,85,Płoński,Sochocin,52.6898865,20.4707992
SP IM. MJR. HENRYKA SUCHARSKIEGO W SOCHOCINIE,Szkolna 17,Płoński,Sochocin,52.68573,20.47656
SP W KOŁOZĘBIU IM. ŚW. JANA PAWŁA II,31,Płoński,Sochocin,52.6898865,20.4707992
SP IM. KS. JANA TWARDOWSKIEGO W KAMIENICY,44a,Płoński,Załuski,51.785136,20.6484454
SP IM. WŁ. ST. REYMONTA W STRÓŻEWIE,50,Płoński,Załuski,52.97904,21.79172
SP IM. JANA PAWŁA II W KROCZEWIE,136,Płoński,Załuski,51.785136,20.6484454
SP IM. ŚW. STANISŁAWA KOSTKI W SZCZYTNIE,3,Płoński,Załuski,51.78144,20.66101
PUBLICZNA SP NR 31 IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO W RADOMIU,Biała 6,Radom,Radom,51.386668650000004,21.16602087459018
PUBLICZNA SP NR 5 IM.MARII DĄBROWSKIEJ W RADOMIU,gen. Józefa Sowińskiego 1,Radom,Radom,51.4128115,21.1622587
PUBLICZNA SP NR.15 IM. WŁADYSŁAWA SYROKOMLI W RADOMIU,Kielecka 2/6,Radom,Radom,51.4068401,21.1214733
PUBLICZNA SP NR 24 IM. KORNELA MAKUSZYŃSKIEGO W RADOMIU,Powstańców Śląskich 4,Radom,Radom,51.4144894,21.182296320837764
NIEPUBLICZNA SP IM. JULIUSZA SŁOWACKIEGO W RADOMIU,Warszawska 3,Radom,Radom,51.4129821,21.1535178
PUBLICZNA SP NR 32 IM. MARSZAŁKA JÓZEFA PIŁSUDSKIEGO W RADOMIU,Prospera Jarzyńskiego 3,Radom,Radom,51.3948714,21.1424369
PUBLICZNA SP NR 3 IM. JANA DŁUGOSZA W RADOMIU,Jana III Sobieskiego 12,Radom,Radom,51.4269856,21.1568435
PUBLICZNA SP NR 29 Z ODDZIAŁAMI INTEGRACYJNYMI IM.WŁADYSŁAWA BRONIEWSKIEGO W RADOMIU,Ceglana 14,Radom,Radom,51.4100401,21.1322692
PUBLICZNA SP NR 4 Z ODDZIAŁAMI INTEGRACYJNYMI IM. ŚW. KAZIMIERZA JAGIELLOŃCZYKA W RADOMIU,Wyścigowa 49,Radom,Radom,51.375826,21.1727312
PUBLICZNA SP NR 34 W RADOMIU,Miła 18,Radom,Radom,51.4088315,21.1613057
PUBLICZNA SP NR 1 Z ODDZIAŁAMI INTEGRACYJNYMI IM. IGNACEGO DASZYŃSKIEGO W RADOMIU,Odrodzenia 37,Radom,Radom,51.3932459,21.1766347
PUBLICZNA SP NR 13 Z ODDZIAŁAMI INTEGRACYJNYMI IM. KS. JÓZEFA PONIATOWSKIEGO W RADOMIU,Henryka Sienkiewicza 30,Radom,Radom,51.3967807,21.1597413
PUBLICZNA SP NR 28 IM. ADAMA MICKIEWICZA W RADOMIU,Stefana Jaracza 8,Radom,Radom,51.39528655,21.15257055
PUBLICZNA SP NR 23 IM.STEFANA ŻEROMSKIEGO W RADOMIU,Gajowa 60,Radom,Radom,51.37605655,21.147299435474377
PUBLICZNA SP NR 9 IM. HENRYKA SIENKIEWICZA W RADOMIU,Sandomierska 19,Radom,Radom,51.38084345,21.153799043494534
PUBLICZNA SP NR 7 IM.KAZIMIERZA PUŁASKIEGO W RADOMIU,Aleksandra Tybla 7/11,Radom,Radom,51.40469455,21.14688210842943
PUBLICZNA SP NR 2 IM. HANSA CHRISTIANA ANDERSENA W RADOMIU,Batalionów Chłopskich 16,Radom,Radom,51.3896105,21.122387267501125
PUBLICZNA SP NR 17 IM. JANA KOCHANOWSKIEGO W RADOMIU,Czarnoleska 10,Radom,Radom,51.37147055,21.130559305888887
PUBLICZNA SP NR 21 IM. KS. JANA TWARDOWSKIEGO W RADOMIU,Trojańska 5,Radom,Radom,51.36542385,21.128184424740837
PUBLICZNA SP NR 25 W RADOMIU,Starokrakowska 124,Radom,Radom,51.3645405,21.0921434
I SPOŁECZNA SP SPOŁECZNEGO TOWARZYSTWA OŚWIATOWEGO W RADOMIU,"mjr. Jana Piwnika ""Ponurego"" 3",Radom,Radom,51.4172213,21.1756572
OGÓLNOKSZTAŁCACA SZKOŁA MUZYCZNA I STOPNIA W ZESPOLE SZKÓŁ MUZYCZNYCH IM. OSKARA KOLBERGA,25 Czerwca 70,Radom,Radom,51.4045581,21.1651985
PUBLICZNA SP NR 6 Z ODDZIAŁAMI INTEGRACYJNYMI IM.ORŁA BIAŁEGO W RADOMIU,Adama Rapackiego 24,Radom,Radom,51.4201805,21.1740217
