ID OKE,województwo - nazwa,powiat - nazwa,Gmina/Dzielnica - nazwa,Typ gminy,Kod teryt gminy,RSPO,"rodzaj placówki
",czy publiczna,Nazwa szkoły,Miejscowość,Ulica nr,liczba zdających,pol_odchylenie standardowe,pol_mediana,pol_modalna,mat_wynik średni,mat_odchylenie standardowe,mat_mediana,mat_modalna,ang_wynik średni,ang_odchylenie standardowe,ang_mediana,ang_modalna,lat,long
7,Mazowieckie,Miński,Dębe Wielkie,Gmina wiejska,1412052,111755,dla młodzieży,Tak,SP IM. WOŁYŃSKIEJ BRYGADY KAWALERII W DĘBEM WIELKIM,Dębe Wielkie,Warszawska 78A,76,14.270408673612376,62.0,49.0,55.94736842105263,26.592388472150063,52.0,28.0,67.38157894736842,26.69612977334629,74.5,100.0,52.19721745,21.435584757259534
7,Mazowieckie,Miński,Dębe Wielkie,Gmina wiejska,1412052,91710,dla młodzieży,Tak,SP IM. GEN.JÓZEFA BEMA W RUDZIE,Ruda,Szkolna 7,30,18.842652561557134,72.0,82.0,60.4,29.778739619623487,68.0,24.0,67.56666666666666,28.867147801994957,73.0,96.0,52.1985059,21.448001927200675
7,Mazowieckie,Miński,Dębe Wielkie,Gmina wiejska,1412052,71506,dla młodzieży,Tak,SP IM. SZARYCH SZEREGÓW W GÓRKACH,Górki,Szkolna 3,14,13.425721582097552,61.0,60.0,62.57142857142857,21.46663286429924,66.0,48.0,76.14285714285714,18.83711057179093,84.0,84.0,52.1985409,21.449354332724432
7,Mazowieckie,Miński,Halinów,Obszar wiejski,1412075,111101,dla młodzieży,Tak,"SP IM. VII OBWODU AK ""OBROŻA"" W BRZEZINACH",Brzeziny,Aleksandra Świętochowskiego 1,32,14.599838130523914,69.0,71.0,59.875,28.69641745932757,70.0,80.0,74.25,26.04803255526221,84.5,95.0,52.19989805,21.37874914521116
7,Mazowieckie,Miński,Halinów,Obszar wiejski,1412075,107534,dla młodzieży,Tak,SP W CHOBOCIE,Chobot,50,7,6.161102472242234,64.0,64.0,71.42857142857143,20.33193928532251,72.0,,71.71428571428571,28.852899263650567,87.0,47.0,52.2258575,21.3529522
7,Mazowieckie,Miński,Halinów,Obszar wiejski,1412075,112011,dla młodzieży,Tak,SP IM.JANA BRZECHWY W OKUNIEWIE,Okuniew,Szkolna 4,34,14.496986919970144,57.0,44.0,52.23529411764706,28.92491173765517,52.0,24.0,65.5,30.09519211161966,79.5,95.0,52.22222885,21.357197900000003
7,Mazowieckie,Miński,Halinów,Obszar wiejski,1412075,89918,dla młodzieży,Tak,SP W CISIU,Cisie,Mostowa 61,37,11.309446461031177,64.0,58.0,62.7027027027027,23.619580590899425,60.0,48.0,68.21621621621621,28.5469126793217,75.0,98.0,52.2194753,21.401000133945942
7,Mazowieckie,Miński,Halinów,Miasto,1412074,111105,dla młodzieży,Tak,SP IM. KORNELA MAKUSZYŃSKIEGO W HALINOWIE,Halinów,Okuniewska 115,153,15.288941082499893,71.0,67.0,71.86928104575163,26.30109538474307,84.0,92.0,81.16993464052288,21.981510605335117,89.0,98.0,52.231245099999995,21.34930263895758
7,Mazowieckie,Miński,Jakubów,Gmina wiejska,1412082,103611,dla młodzieży,Tak,SP IM. ORŁA BIAŁEGO W JAKUBOWIE,Jakubów,Szkolna 10,50,20.90171284847249,64.0,69.0,62.4,29.459124223235143,70.0,88.0,67.7,29.228924030829464,83.0,100.0,52.218429650000004,21.67939856509446
7,Mazowieckie,Miński,Jakubów,Gmina wiejska,1412082,85083,dla młodzieży,Tak,SP IM. 7 PUŁKU UŁANÓW LUBELSKICH,Wiśniew,45A,12,18.607607464570922,55.5,53.0,43.666666666666664,24.191366687771534,42.0,16.0,40.5,23.991317874042128,34.5,22.0,56.4958638,25.8687747
7,Mazowieckie,Miński,Jakubów,Gmina wiejska,1412082,85025,dla młodzieży,Tak,SP IM. JANA PAWŁA II W MISTOWIE,Mistów,Szkolna 3,22,17.216955413748632,76.5,73.0,56.90909090909091,24.978006854957044,56.0,36.0,60.86363636363637,24.243641067946147,60.0,96.0,52.2190112,21.681629196567116
7,Mazowieckie,Miński,Kałuszyn,Miasto,1412094,56032,dla młodzieży,Tak,SP IM.BOLESŁAWA PRUSA,Kałuszyn,Pocztowa 4,78,16.822980001987506,62.0,62.0,64.05128205128206,26.420610367712904,64.0,64.0,60.30769230769231,30.400871989985408,62.0,93.0,52.2081206,21.815084368714793
7,Mazowieckie,Miński,Latowicz,Gmina wiejska,1412102,59081,dla młodzieży,Tak,SP IM. RODZINY WYLEŻYŃSKICH W WIELGOLESIE,Wielgolas,Szkolna 11,32,10.7277658875229,70.0,62.0,54.75,23.631282233514117,60.0,24.0,54.03125,31.65288728437739,56.5,24.0,52.0371282,21.727971625858537
7,Mazowieckie,Miński,Latowicz,Gmina wiejska,1412102,121498,dla młodzieży,Tak,SZKOŁA FILIALNA W DĘBEM MAŁYM SZKOŁY PODSTAWOWEJ IM. RODZINY WYLEŻYŃSKICH W WIELGOLESIE,Dębe Małe,68,6,22.748015786486132,71.0,,62.0,31.728010758108784,78.0,,62.0,32.77702447345295,62.0,25.0,52.0262727,21.8075415
7,Mazowieckie,Miński,Latowicz,Gmina wiejska,1412102,59078,dla młodzieży,Tak,SP IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO W ZESPOLE SZKÓŁ W LATOWICZU,Latowicz,Rynek 24,35,19.223497526279058,69.0,76.0,60.22857142857143,31.02725595738202,76.0,92.0,59.142857142857146,28.838607908885773,60.0,18.0,52.0260642,21.804290218396943
7,Mazowieckie,Miński,Mińsk Mazowiecki,Gmina miejska,1412011,39756,dla młodzieży,Tak,SP NR 1 IM. MIKOŁAJA KOPERNIKA,Mińsk Mazowiecki,Mikołaja Kopernika 9,140,17.819468830123846,69.0,80.0,60.714285714285715,27.523570603675502,62.0,88.0,72.0774647887324,28.35665059574779,84.0,100.0,52.18119715,21.553223875985637
7,Mazowieckie,Miński,Mińsk Mazowiecki,Gmina miejska,1412011,15188,dla młodzieży,Tak,SP NR 2 IM. DĄBRÓWKI,Mińsk Mazowiecki,Dąbrówki 10,91,16.5061749029367,64.0,64.0,62.1978021978022,27.81580694584981,68.0,88.0,65.97802197802197,30.28580998086924,76.0,100.0,52.177115549999996,21.57527314726777
7,Mazowieckie,Miński,Mińsk Mazowiecki,Gmina miejska,1412011,133872,dla młodzieży,Tak,SP NR 3 IM. JANA PAWŁA II,Mińsk Mazowiecki,Budowlana 2,101,16.394921519250705,69.0,56.0,63.84158415841584,29.715060245795136,72.0,100.0,70.98019801980197,30.053081816902925,84.0,98.0,52.18458175,21.573063487911977
7,Mazowieckie,Miński,Mińsk Mazowiecki,Gmina miejska,1412011,15341,dla młodzieży,Tak,SP NR 4 IM. POWSTAŃCÓW STYCZNIOWYCH,Mińsk Mazowiecki,Siennicka 17,106,17.442834975715158,64.0,64.0,59.9622641509434,28.056521297667157,64.0,60.0,67.17142857142858,29.828863344676314,78.0,100.0,52.17468575,21.569750978846148
7,Mazowieckie,Miński,Mińsk Mazowiecki,Gmina miejska,1412011,15466,dla młodzieży,Tak,SP NR 5 IM. JÓZEFA WYBICKIEGO,Mińsk Mazowiecki,Małopolska 11,85,14.577700180774526,69.0,69.0,79.05882352941177,23.232002745288522,88.0,96.0,80.02352941176471,22.26311984404503,89.0,100.0,52.18932195,21.55601417467637
7,Mazowieckie,Miński,Mińsk Mazowiecki,Gmina miejska,1412011,15765,dla młodzieży,Tak,SP NR 6 IM. HENRYKA SIENKIEWICZA,Mińsk Mazowiecki,gen. Kazimierza Sosnkowskiego 1,98,14.423663397553138,63.0,69.0,66.40816326530613,26.812971554178425,72.0,96.0,70.5,26.95394787637701,78.0,98.0,52.17460425,21.55560503651813
7,Mazowieckie,Miński,Mińsk Mazowiecki,Gmina miejska,1412011,39758,dla młodzieży,Tak,PUBLICZNA SALEZJAŃSKA SP IM. ŚW. DOMINIKA SAVIO,Mińsk Mazowiecki,Tadeusza Kościuszki 27,52,10.17980001779833,80.0,87.0,80.53846153846153,20.770227896291974,88.0,100.0,90.1875,13.700146364789926,96.0,100.0,52.1766398,21.5565128
7,Mazowieckie,Miński,Mińsk Mazowiecki,Gmina wiejska,1412112,110272,dla młodzieży,Tak,SP IM.GEN. JÓZEFA HALLERA W MARIANCE,Marianka,Wspólna 70,35,15.986729190302864,62.0,51.0,79.2,22.50180945105145,88.0,100.0,73.66666666666667,28.248536209506465,87.0,98.0,52.11985,21.51656
7,Mazowieckie,Miński,Mińsk Mazowiecki,Gmina wiejska,1412112,111161,dla młodzieży,Tak,SP IM. KAROLA WOJTYŁY W HUCIE MIŃSKIEJ Z/S W CIELECHOWIŹNIE,Cielechowizna,1a,22,15.896358541377744,53.0,67.0,59.63636363636363,26.254948372632285,64.0,92.0,61.95238095238095,31.863512780483234,64.0,18.0,52.1812046,21.5587372
7,Mazowieckie,Miński,Mińsk Mazowiecki,Gmina wiejska,1412112,111186,dla młodzieży,Tak,SP IM. KAR. STEFANA WYSZYŃSKIEGO W STOJADŁACH,Stojadła,Południowa 20,35,11.686587463011273,62.0,58.0,65.14285714285714,30.018225756213845,72.0,100.0,67.42424242424242,31.367837516900735,80.0,93.0,52.18345465,21.535121812885265
7,Mazowieckie,Miński,Mińsk Mazowiecki,Gmina wiejska,1412112,110270,dla młodzieży,Tak,SP IM. MARII KONOPNICKIEJ,Brzóze,Szkolna 20,19,13.24016386069945,64.0,64.0,52.21052631578947,27.75755742964128,48.0,20.0,72.21052631578948,28.746769058486187,85.0,78.0,52.152526800000004,21.56435125
7,Mazowieckie,Miński,Mińsk Mazowiecki,Gmina wiejska,1412112,111180,dla młodzieży,Tak,SP IM.MARSZAŁKA JÓZEFA PIŁSUDSKIEGO W ZAMIENIU,Zamienie,Kołbielska 34,20,8.203657720797473,62.0,62.0,68.8,25.72469630530164,72.0,92.0,64.15,25.892614777190808,69.5,56.0,52.18177,21.5323
7,Mazowieckie,Miński,Mińsk Mazowiecki,Gmina wiejska,1412112,111148,dla młodzieży,Tak,SP IM RODZINY SAŻYŃSKICH W STAREJ NIEDZIAŁCE,Stara Niedziałka,Mazowiecka 154,37,19.67574992560983,62.0,62.0,61.83783783783784,24.439128477309914,64.0,48.0,61.2972972972973,29.14072553295971,64.0,18.0,52.1703707,21.5934806
7,Mazowieckie,Miński,Mińsk Mazowiecki,Gmina wiejska,1412112,110271,dla młodzieży,Tak,SP IM. KS. A.TYSZKI W JANOWIE,Janów,Strażacka 18,56,15.33287118499044,67.0,64.0,56.357142857142854,25.12001803587029,56.0,68.0,65.0,29.62021510484255,73.0,84.0,52.2101446,21.608957331531304
7,Mazowieckie,Miński,Mrozy,Obszar wiejski,1412125,62427,dla młodzieży,Tak,SP IM. HENRYKA SIENKIEWICZA W JERUZALU,Jeruzal,Szkolna 8,16,16.34395912868115,82.0,89.0,35.25,28.4330353638158,24.0,16.0,51.35294117647059,30.44366287089219,49.0,49.0,52.17012925,21.80592253974116
7,Mazowieckie,Miński,Mrozy,Obszar wiejski,1412125,60929,dla młodzieży,Tak,SP W GRODZISKU IM. BOHATERÓW WRZEŚNIA 1939 R.,Grodzisk,Mazowiecka 86,22,17.515282583131285,60.0,60.0,40.0,26.45064013660848,28.0,20.0,47.27272727272727,28.13309571270402,41.0,15.0,52.159825,21.855267246365525
7,Mazowieckie,Miński,Mrozy,Miasto,1412124,263439,dla młodzieży,Tak,SP NR 2 W MROZACH W ZESPOLE SZKÓŁ IM. ADAMA MICKIEWICZA W MROZACH,Mrozy,Licealna 3,76,19.73001636356065,67.0,67.0,57.21052631578947,30.003647054401515,56.0,88.0,62.693333333333335,31.110544121817533,67.0,100.0,52.15681805,21.80238575924897
7,Mazowieckie,Miński,Siennica,Gmina wiejska,1412132,83381,dla młodzieży,Tak,PUBLICZNA SP IM. HENRYKA SIENKIEWICZA W SIENNICY,Siennica,Latowicka 16,62,13.58834353866835,68.0,67.0,58.193548387096776,27.719120400836058,62.0,28.0,73.01612903225806,25.482120193024322,84.0,84.0,52.0896026,21.6220236
7,Mazowieckie,Miński,Siennica,Gmina wiejska,1412132,83382,dla młodzieży,Tak,PUBLICZNA SP IM. KORNELA MAKUSZYŃSKIEGO W STAROGRODZIE,Starogród,9B,10,13.118307817702709,53.0,60.0,36.4,22.15942237514326,32.0,32.0,37.7,24.552189311749775,26.5,24.0,51.0117973,23.2423549
7,Mazowieckie,Miński,Siennica,Gmina wiejska,1412132,92449,dla młodzieży,Tak,PUBLICZNA SP IM. ZAWISZY CZARNEGO W ŻAKOWIE,Żaków,48A,13,7.466691321458309,62.0,58.0,80.0,16.89788334491813,84.0,88.0,63.38461538461539,31.370094680072075,60.0,95.0,51.00019655,23.31364045
7,Mazowieckie,Miński,Siennica,Gmina wiejska,1412132,83384,dla młodzieży,Tak,PUBLICZNA SP IM. EDWARDA SZMAŃSKIEGO W GRZEBOWILKU,Grzebowilk,Mazowiecka 37,10,10.287856919689348,70.0,,70.8,24.530796970339143,78.0,84.0,57.2,25.372425977820882,55.5,,52.11336035,21.542493360275003
7,Mazowieckie,Miński,Siennica,Gmina wiejska,1412132,83629,dla młodzieży,Tak,PUBLICZNA SP IM.ABSOLWENTÓW SIENNICKICH SZKÓŁ PEDAGOGICZNYCH,Nowa Pogorzel,Pałacowa 17,6,15.004628915401037,70.0,,64.66666666666667,30.23610792119618,66.0,96.0,65.33333333333333,27.11498150879366,79.0,89.0,52.1158955,21.5827525
7,Mazowieckie,Miński,Stanisławów,Gmina wiejska,1412142,110227,dla młodzieży,Tak,SP IM. ARMII KRAJOWEJ W PUSTELNIKU,Pustelnik,Szkolna 16,39,14.975500483361254,67.0,82.0,64.51282051282051,27.774616519655826,72.0,96.0,54.31578947368421,29.05539651221429,59.5,24.0,52.29217625,21.542064150823144
7,Mazowieckie,Miński,Stanisławów,Gmina wiejska,1412142,109927,dla młodzieży,Tak,SP IM. HENRYKA SIENKIEWICZA W STANISŁAWOWIE,Stanisławów,Szkolna 4,49,13.63399724523096,62.0,73.0,58.44897959183673,26.629016875864824,64.0,72.0,52.5531914893617,28.083317157706873,53.0,15.0,52.291995,21.545825358011474
7,Mazowieckie,Miński,Stanisławów,Gmina wiejska,1412142,109928,dla młodzieży,Tak,SP IM. K.K. BACZYŃSKIEGO W ŁADZYNIU,Ładzyń,Szkolna 4,16,15.466571816339908,69.0,64.0,47.25,31.311938617722156,36.0,36.0,71.5625,30.90301107901947,85.5,95.0,52.291995,21.545825358011474
7,Mazowieckie,Miński,Sulejówek,Gmina miejska,1412151,87969,dla młodzieży,Tak,SP NR 3 IM.MARSZAŁKA JÓZEFA PIŁSUDSKIEGO,Sulejówek,Głowackiego 47,81,18.928845014991936,73.0,78.0,70.8641975308642,26.786652787646315,76.0,92.0,74.83132530120481,28.422297066435945,89.0,100.0,52.24506735,21.303309911576864
7,Mazowieckie,Miński,Sulejówek,Gmina miejska,1412151,90047,dla młodzieży,Tak,SP NR 1 IM PIERWSZEGO MARSZAŁKA POLSKI JÓZEFA PIŁSUDSKIEGO,Sulejówek,Idzikowskiego 2a,88,15.602218929921158,69.0,69.0,64.5,27.141464420865187,72.0,64.0,80.62637362637362,22.75799502150541,91.0,100.0,52.24429565,21.26791356061609
7,Mazowieckie,Miński,Sulejówek,Gmina miejska,1412151,87971,dla młodzieży,Nie,PRYWATNA SP IM. ZOFII I JĘDRZEJA MORACZEWSKICH,Sulejówek,Żeromskiego 18,184,19.343837369745057,64.0,64.0,59.278688524590166,28.80657056245414,64.0,88.0,80.66850828729282,24.287653514582388,93.0,100.0,52.24443085,21.27216851926313
7,Mazowieckie,Miński,Sulejówek,Gmina miejska,1412151,119011,dla młodzieży,Nie,PRYWATNA SP IM. RODZINY MORACZEWSKICH,Sulejówek,Paderewskiego 29,10,11.504781614615725,69.0,71.0,64.0,19.75854245636555,62.0,88.0,83.2,18.203296404772406,94.0,95.0,52.243998000000005,21.275205916948295
7,Mazowieckie,Miński,Sulejówek,Gmina miejska,1412151,123027,dla młodzieży,Nie,NIEPUBLICZNA SP CENTRUM EDUKACYJNE,Sulejówek,Jaśminowa 7,11,25.960873293261155,49.0,,44.36363636363637,33.22450554327394,44.0,4.0,74.45454545454545,29.326883838936574,85.0,98.0,52.2371878,21.29092509943989
